key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh2_dlc10_hef_handmaiden_spear_ksl	35	0	160	200	2.0000	spear	spear	medium	4	1.0000	0.5000	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	4	4	1.8		false
wh2_dlc10_tmb_bone_giant_ete	0	0	200	600	5.0000	axe	club_huge	large	4	1.0000	1.2500	0.0000	false		0	10	2.0		false
wh2_dlc11_cst_claws_mourngul_haunter_ete	0	25	140	280	5.0000	axe	creatures_claws	medium	6	1.0000	1.2500	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	0	10	1.8		false
wh2_dlc11_cst_halberd_depth_guard_ete	0	0	220	230	3.0000	sword	sword	medium	4	1.3000	0.7500	0.0000	true		0	10	1.9		false
wh2_dlc11_cst_halberd_depth_guard_ete_ror	0	0	220	230	3.0000	sword	sword	medium	4	1.3000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	1.9		false
wh2_dlc11_cst_necrofex_colossus_ete	0	0	250	700	6.0000	axe	club_huge	large	5	1.5000	0.7500	0.0000	false		0	10	2.0		false
wh2_dlc11_cst_terrorgheist_ete	25	0	290	670	6.0000	axe	creatures_claws	large	5	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	3	2.0		false
wh2_dlc12_skv_doom_flayer_ete	0	35	190	350	5.0000	sword	sword	very_large	3	1.0000	0.7500	0.0000	false	wh_main_unit_contact_overhead_morale	3	3	2.0		false
wh2_dlc12_skv_doom_flayer_ror_ete	0	35	190	350	5.0000	sword	sword	very_large	3	1.0000	0.7500	0.0000	true	wh_main_unit_contact_overhead_morale	3	3	1.8		false
wh2_dlc14_brt_cha_henri_le_massif_hippogryph_ete	0	25	110	300	9.0000	sword	creatures_claws	large	4	1.3000	1.0000	0.0000	false		0	10	1.9		false
wh2_dlc14_def_bloodwrack_shrine_ete	0	20	120	80	5.0000	axe	axe	very_large	5	1.0000	1.0000	0.0000	true	wh2_dlc17_unit_contact_dazed	2	2	0.9		false
wh2_dlc14_def_high_beastmaster_manticore_ete	20	0	280	155	6.0000	axe	creatures_claws	large	4	1.0000	0.7500	0.0000	false	wh3_pro12_unit_contact_wounded_prey	0	3	1.8		false
wh2_dlc14_def_master_cold_one_ete	0	15	120	280	4.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	false		0	10	2.0		false
wh2_dlc14_def_master_cold_one_ete_ror	30	0	120	280	4.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	true		0	10	2.0		false
wh2_dlc14_def_master_halberd_ete	30	0	115	235	4.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	true		0	2	1.9		false
wh2_dlc14_def_medusa_ete	30	0	130	260	6.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	false	wh2_dlc11_unit_contact_charmed	0	10	2.3		false
wh2_dlc14_skv_cha_snikch_ete	0	25	80	250	4.0000	sword	sword	large	6	1.0000	0.5500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	1.9	wh2_dlc14_skv_cha_snikch	false
wh2_dlc14_skv_master_assassin_claw_blade_ete	0	20	150	230	3.0000	sword	sword	medium	3	1.0000	0.5500	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	1.9		false
wh2_dlc15_grn_river_troll_hag_stump_ete	0	0	155	200	2.0000	axe	club_huge	large	4	1.0000	1.2500	0.0000	true		0	10	2.1		false
wh2_dlc15_grn_river_troll_hag_stump_ete_ror	0	0	155	200	2.0000	axe	club_huge	large	4	1.0000	1.2500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	0.0		false
wh2_dlc15_hef_imrik_lance_ete	25	0	225	175	4.0000	lance	spear	medium	4	1.0000	0.5000	1.0000	true	wh_main_unit_contact_morale	0	10	2.0		false
wh2_dlc15_hef_imrik_lance_ete_2	0	20	250	150	4.0000	sword	sword	medium	4	1.0000	0.5000	0.0000	false		0	10	2.0		false
wh2_dlc15_hef_imrik_lance_ete_2_ror	20	0	250	150	4.0000	lance	spear	medium	3	1.0000	0.5000	0.0000	false		0	10	2.0		false
wh2_dlc16_skv_cha_packmaster_brood_horror_ete	0	0	125	250	7.0000	axe	creatures_claws	medium	4	1.5000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh2_dlc16_skv_claws_mutant_rat_ogre_ete	0	0	200	640	6.0000	axe	creatures_claws	large	4	1.1000	1.2500	0.0000	false		0	10	1.9		false
wh2_dlc16_skv_claws_mutant_rat_ogre_ete_ror	0	0	200	640	6.0000	axe	creatures_claws	large	4	1.1000	1.2500	0.0000	true	wh_main_unit_contact_overhead_morale	0	10	1.8		false
wh2_dlc16_skv_hell_pit_abomination_ror_ete	20	0	240	800	8.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false	wh3_dlc27_unit_contact_eroding_poison	5	5	1.6		false
wh2_dlc16_tmb_chieftain_halberd_ete	25	0	100	250	3.0000	spear	halberd	large	4	1.0000	0.5000	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	2.0		false
wh2_dlc16_wef_dragon_ceithin_har_ete	0	0	330	630	8.0000	axe	creatures_claws	large	5	1.0000	0.7500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	3	1.9		false
wh2_dlc16_wef_stag_knight_spear_ete	25	0	140	260	4.0000	spear	spear	large	4	1.0000	0.8000	0.0000	false		0	2	2.0		false
wh2_dlc17_bst_ghorgon_ete_ror	30	0	100	420	7.0000	axe	sword_huge	very_large	10	1.0000	1.2500	0.0000	false	wh2_dlc12_unit_contact_sundered_armour	0	10	2.0		false
wh2_dlc17_bst_jabberslythe_ete	0	25	270	630	9.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh2_dlc14_contact_maddening	0	10	1.9		false
wh2_dlc17_bst_jabberslythe_ror_ete	0	25	270	630	9.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.9		false
wh2_dlc17_bst_wargor_mace_ete	0	8	250	170	3.0000	axe	hammer	medium	4	1.7000	0.7500	0.0000	false		0	10	2.0		false
wh2_dlc17_bst_wargor_mace_ete_ror	0	12	100	300	4.0000	axe	axe_medium	medium	5	1.7000	0.7500	0.0000	true		0	10	1.8		false
wh2_dlc17_bst_wargor_mace_kho	0	0	100	300	4.0000	axe	axe_medium	medium	4	1.7000	0.7500	0.0000	false		0	10	1.9		false
wh2_dlc17_bst_wargor_mace_nur	12	0	130	270	4.0000	axe	hammer_dwarf	medium	4	1.7000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
wh2_dlc17_bst_wargor_mace_sla	0	14	300	150	3.0000	axe	sword_medium	large	6	2.5000	0.6500	0.0000	false	wh3_main_unit_contact_soporific_musk	0	10	2.0		false
wh2_dlc17_bst_wargor_mace_tze	0	8	250	170	3.0000	axe	axe_medium	medium	4	1.7000	0.7500	0.0000	true		0	10	2.0		false
wh2_dlc17_lzd_feral_troglodon_ete	0	0	240	660	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	1.8		false
wh2_dlc17_lzd_feral_troglodon_ete_ror	0	0	140	330	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	1.8		false
wh2_dlc23_chd_bull_centaur_taurruk_great_axe_ete	0	25	140	320	5.0000	axe	axe_medium	medium	5	1.8000	1.0000	0.0000	true	wh3_dlc26_contact_cohesion_shattered	0	10	2.0		false
wh2_main_def_black_dragon_ete	0	0	280	680	8.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	10	1.9		false
wh2_main_def_khainite_assassin_ete	0	15	230	120	3.0000	sword	sword	small	3	1.0000	0.5000	0.0000	true	wh_main_unit_contact_poison	0	10	1.9	wh3_main_assassin	false
wh2_main_def_khainite_assassin_ete_ror	0	15	230	120	3.0000	sword	sword	small	3	1.0000	0.5000	0.0000	true	wh2_dlc26_unit_contact_red_venom	0	10	1.9	wh2_dlc14_skv_cha_snikch	false
wh2_main_def_malekith_black_dragon_ete	15	0	300	820	8.0000	axe	creatures_claws	large	6	1.0000	1.2500	0.0000	true		0	10	1.9		false
wh2_main_def_morathi_staff_ete	15	0	100	240	3.0000	sword	staff	medium	4	1.0000	0.7500	0.0000	true		0	10	2.0		false
wh2_main_def_war_hydra_ete	0	0	280	600	9.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	10	1.8		false
wh2_main_hef_flamespyre_phoenix_ete	0	0	120	260	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	1.0000	true	wh_main_unit_contact_morale	0	10	2.0		false
wh2_main_hef_loremaster_of_hoeth_ete	0	21	135	265	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	true	wh2_dlc11_unit_contact_disrupted	0	10	2.0		false
wh2_main_hef_moon_dragon_ete	0	0	280	760	8.0000	axe	creatures_claws	large	5	1.0000	0.7500	0.0000	false		0	10	1.9		false
wh2_main_hef_star_dragon_ete	0	0	290	870	8.0000	axe	creatures_claws	large	6	1.5000	0.7500	0.0000	false		0	10	1.9		false
wh2_main_hef_sun_dragon_ete	0	0	270	650	8.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	10	1.9		false
wh2_main_lzd_bastiladon_ete	0	15	180	320	9.0000	axe	creatures_claws	medium	3	1.0000	1.2500	0.0000	false		0	10	1.85		false
wh2_main_lzd_cha_kroq_gar_grymloq_ete	35	0	260	800	7.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false		0	10	1.8		false
wh2_main_lzd_cha_saurus_scar_veteran_ete	0	25	130	250	3.0000	axe	club	medium	4	1.0000	0.5000	0.0000	false	wh2_dlc17_unit_contact_dazed	0	10	1.9		false
wh2_main_lzd_feral_carnosaur_ete	35	0	240	720	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	10	1.8		false
wh2_main_lzd_stegadon_ete	0	18	240	600	10.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	1.75		false
wh2_main_skv_cha_assassin_ete	0	20	240	120	4.0000	sword	sword	medium	4	1.0000	0.5500	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	1.9	wh3_main_assassin	false
wh2_main_skv_cha_skrolk_ete	0	12	280	120	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	1.8		false
wh2_main_skv_hell_pit_abomination_ete	20	0	240	800	8.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		5	5	1.6		false
wh2_twa02_wef_glade_captain_spear_ete	35	0	200	150	4.0000	spear	spear	large	4	1.0000	0.5000	0.0000	false		0	2	2.0		false
wh3_cp1_cth_clawspeaker_staff_ete	0	0	225	100	3.0000	spear	staff	medium	5	1.0000	0.7500	0.0000	true		0	10	1.9		false
wh3_dlc20_chs_cha_chaos_lord_mkho_dual_axe_ete	0	15	130	210	3.0000	axe	axe	medium	5	1.8000	1.0000	0.0000	true		0	10	1.9		false
wh3_dlc20_chs_cha_exalted_hero_mkho_dual_axe_ete	0	15	330	110	3.0000	axe	axe	medium	4	1.4000	1.0000	0.0000	false		0	10	1.9		false
wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_ete	0	0	100	350	3.0000	axe	axe	medium	5	1.4000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	1.8		false
wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_rot_beast_ete	20	0	200	270	5.0000	axe	axe	medium	5	1.4000	1.0000	1.0000	false		0	10	2.0		false
wh3_dlc20_chs_daemon_prince_mnur_ete	0	0	300	720	9.0000	axe	axe_huge	large	5	1.0000	1.0000	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	2.0		false
wh3_dlc20_chs_daemon_prince_msla_ete	0	0	240	660	12.0000	sword	sword_huge	large	5	1.0000	0.7500	0.0000	true	data__	0	10	2.0		false
wh3_dlc20_chs_daemon_prince_mtze_ete	0	0	300	150	9.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	2.0		false
wh3_dlc20_chs_sword_caster_hero_mnur_ete	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	2.0		false
wh3_dlc20_chs_sword_caster_hero_mnur_ete_ror	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	true	wh3_dlc27_unit_contact_eroding_poison	0	10	2.0		false
wh3_dlc20_chs_sword_caster_hero_msla_ete	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	10	2.0		false
wh3_dlc20_chs_sword_caster_hero_msla_ete_ror	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	true	wh3_dlc27_unit_contact_enriched_soporific_musk	0	10	2.0		false
wh3_dlc20_chs_sword_caster_hero_mtze_ete	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	true	wh3_dlc25_unit_contact_frostfire	0	10	2.0		false
wh3_dlc21_tze_cockatrice_ete	0	0	250	590	6.0000	axe	creatures_claws	large	4	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	3	2.0		false
wh3_dlc23_chd_cha_astragoth_ironhand_ete	0	0	75	250	4.0000	axe	hammer_dwarf	medium	3	2.0000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	2.1		false
wh3_dlc23_chd_cha_overseer_ete	0	0	100	300	4.0000	axe	axe	medium	4	1.4000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	1.9		false
wh3_dlc23_chd_infernal_castellan_fireglaive_ete	8	0	140	200	3.0000	axe	halberd	medium	3	1.4000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	2.15		false
wh3_dlc23_chd_infernal_castellan_fireglaive_ete_ror	15	0	90	250	3.0000	axe	halberd	medium	3	1.4000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	1.9		false
wh3_dlc23_chd_mon_bale_taurus_cinderbreath_ete	0	0	140	425	8.0000	axe	creatures_claws	large	6	2.0000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	1.9		false
wh3_dlc23_chd_mon_bale_taurus_ete	0	0	140	425	8.0000	axe	creatures_claws	large	5	1.7500	0.7500	1.0000	false	wh_main_unit_contact_morale	0	10	1.9		false
wh3_dlc23_chd_mon_great_taurus_ete	0	0	260	640	8.0000	axe	creatures_claws	large	5	1.5000	0.7500	1.0000	false		0	10	1.9		false
wh3_dlc23_chd_mon_great_taurus_ete_ror	0	0	130	320	8.0000	axe	creatures_claws	large	5	1.5000	0.7500	1.0000	true		0	10	1.9		false
wh3_dlc23_chd_mon_kdaai_destroyer_ete	0	0	180	500	12.0000	axe	creatures_claws	very_large	10	1.7500	1.2500	1.0000	true	wh_main_unit_contact_morale	7	7	2.0		false
wh3_dlc23_chd_mon_kdaai_destroyer_ete_ror	0	0	180	500	12.0000	axe	creatures_claws	very_large	10	1.7500	1.2500	1.0000	true	wh_main_unit_contact_morale	7	7	0.0		false
wh3_dlc24_chs_cha_exalted_hero_mtze_halberd_ete	20	0	175	245	4.0000	spear	halberd	medium	4	1.4000	0.7500	0.0000	true	wh3_dlc25_unit_contact_frostfire	0	10	2.1		false
wh3_dlc24_cth_celestial_general_hammer_lion_ete	0	0	280	560	3.0000	axe	hammer	large	5	1.4000	0.7500	0.0000	true		0	10	1.8		false
wh3_dlc24_cth_mon_great_moon_bird_ete	0	0	360	200	7.0000	axe	creatures_claws	large	5	1.6000	1.2500	1.0000	true	wh_main_unit_contact_morale	0	10	2.0		false
wh3_dlc24_cth_mon_jet_lion_ete	0	0	290	550	6.0000	axe	stone_club_medium	large	5	1.5000	1.2500	0.0000	true	wh2_dlc11_unit_contact_disrupted	0	10	1.75		false
wh3_dlc24_cth_saytang_the_watcher_ete	0	0	250	900	6.0000	axe	club_huge	large	6	2.0000	0.5000	0.0000	true		0	10	2.0		false
wh3_dlc24_ksl_druzhina_great_axe_ete	0	30	100	240	2.0000	axe	axe_2h	medium	4	1.4000	1.0000	0.0000	false	wh3_dlc26_unit_contact_disemboweled	0	10	1.6	wh2_dlc14_skv_cha_snikch	false
wh3_dlc24_ksl_druzhina_great_axe_ete_2	0	0	120	240	1.0000	axe	axe_2h	medium	4	1.4000	1.0000	0.0000	false		0	10	2.0		false
wh3_dlc24_ksl_mon_frost_wyrm_ete	25	0	270	620	7.0000	axe	creatures_claws	large	4	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	4	4	1.8		false
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts_ete	0	10	500	800	6.0000	axe	creatures_claws	large	7	2.0000	1.2500	0.0000	true		0	10	2.0		false
wh3_dlc24_ksl_mother_ostankya_ete	0	30	110	120	5.0000	axe	creatures_claws	very_large	4	1.5000	0.7500	0.0000	true	wh3_dlc24_unit_contact_dark_blood	2	2	1.8	wh2_dlc17_lzd_slow_death	false
wh3_dlc24_tze_mon_mutalith_vortex_beast_ete	0	20	280	640	9.0000	axe	creatures_claws	very_large	5	2.0000	1.2500	0.0000	true		0	10	1.8		false
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror_ete	0	20	140	320	9.0000	axe	creatures_claws	very_large	5	2.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	1.8		false
wh3_dlc25_cha_tamurkhan_greataxe_ete	25	0	100	315	3.0000	axe	axe_medium	medium	3	1.0000	1.5000	0.0000	false	wh_main_unit_contact_poison	0	10	1.9		false
wh3_dlc25_chs_cha_chaos_lord_mnur_sword_chariot_ete	0	20	170	320	5.0000	axe	creatures_claws	very_large	5	1.6000	0.7500	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	5	5	0.0		false
wh3_dlc25_chs_cha_chaos_lord_mtze_sword	0	0	320	170	3.0000	sword	sword	medium	5	1.6000	0.7500	0.0000	true		0	10	2.0		false
wh3_dlc25_dwf_garagrim_axe_dual_ete	0	15	300	150	5.0000	axe	axe	large	6	1.0000	1.2500	0.0000	true	wh_main_unit_contact_overhead_morale	0	10	1.8		false
wh3_dlc25_dwf_garagrim_axe_dual_ete_ror	25	0	150	300	3.0000	axe	axe	large	5	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	1.8		false
wh3_dlc25_emp_theodore_sword_kho	0	0	300	150	3.0000	sword	sword	medium	5	1.3000	0.7500	1.0000	false		0	10	1.9		false
wh3_dlc25_emp_theodore_sword_nur	0	0	300	150	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	1.9		false
wh3_dlc25_emp_theodore_sword_nur_ror	0	0	300	150	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	false	wh3_dlc27_unit_contact_eroding_poison	0	10	1.8		false
wh3_dlc25_emp_theodore_sword_sla	0	0	300	150	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	false		0	10	1.9		false
wh3_dlc25_emp_theodore_sword_tze	0	0	300	150	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	true		0	10	1.9		false
wh3_dlc25_nur_cha_epidmius_sword_ete	0	0	170	310	3.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	2.1		false
wh3_dlc25_nur_mon_toad_dragon_bubebolos_ete	0	25	200	450	9.0000	axe	creatures_claws	very_large	7	1.8000	1.2500	0.0000	false	wh3_dlc27_unit_contact_eroding_poison	0	7	0.9		false
wh3_dlc25_nur_mon_toad_dragon_ete	0	25	400	800	9.0000	axe	creatures_claws	very_large	12	3.6000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	6	2.0		false
wh3_dlc25_nur_mon_toad_dragon_ete_2	0	25	600	1267	9.0000	axe	creatures_claws	very_large	12	3.6000	1.2500	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	6	1.8		false
wh3_dlc25_nurgle_soul_grinder_ror_ete	0	0	270	630	13.0000	sword	sword_huge	large	5	1.0000	1.0000	0.0000	true	wh3_dlc25_unit_contact_erosion	0	10	2.0		false
wh3_dlc26_grn_cav_mangler_squig_ete	0	20	38	90	6.0000	sword	creatures_claws	medium	4	1.8000	1.2500	0.0000	false	wh_main_unit_contact_overhead_morale	0	10	0.0		false
wh3_dlc26_grn_cha_gorbad_axe_ete	0	0	100	380	4.0000	axe	axe	medium	5	1.5000	0.7500	0.0000	false	wh3_dlc26_contact_cohesion_shattered	0	10	1.9		false
wh3_dlc26_grn_mon_colossal_squig_ete_ror	0	20	120	340	7.0000	axe	creatures_claws	large	5	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	4	10	0.0		false
wh3_dlc26_kho_slaughterbrute_claws_ete	0	0	480	720	8.0000	sword	creatures_claws	large	6	1.7500	1.2500	0.0000	false		7	7	2.0		false
wh3_dlc26_ogr_blood_vultures_beak_ete	0	0	30	12	1.0000	knife	creatures_claws		1	1.0000	0.2500	0.0000	false	wh_main_unit_contact_overhead_morale	0	10	1.8		false
wh3_dlc26_ogr_bragg_poleaxe_ete	30	0	125	375	4.0000	axe	axe	large	5	1.5000	0.6000	0.0000	false	wh2_dlc26_unit_contact_red_venom	0	10	1.6	wh2_dlc17_bst_ghorgon_ror	false
wh3_dlc26_ogr_bruiser_wristblade_ete	0	0	150	285	4.0000	sword	sword_claws	medium	4	1.0000	0.7500	0.0000	true		0	10	2.0		false
wh3_dlc26_ogr_bruiser_wristblade_ete_ror	12	0	150	285	4.0000	sword	sword_claws	medium	4	1.0000	0.7500	1.0000	true	wh_main_unit_contact_morale	0	10	2.0		false
wh3_dlc26_ogr_eshin_maneater_ror_swords_ete	0	20	90	310	4.0000	sword	sword	medium	4	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	1.8		false
wh3_dlc26_ogr_ogre_paymaster_ete	30	0	90	325	5.0000	axe	hammer_huge	medium	4	1.0000	1.5000	0.0000	true		0	10	1.9		false
wh3_dlc26_ogr_thundertusk_ete	0	20	280	680	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	5	5	1.9		false
wh3_dlc26_ogr_thundertusk_ete_ror	0	20	280	680	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true	wh3_main_unit_contact_frostbite_upgraded	5	5	1.8		false
wh3_dlc27_chs_axe_marauder_bearmen_nor_ete	0	10	285	110	3.0000	axe	axe	medium	3	1.0000	1.1500	0.0000	false		0	10	2.0		false
wh3_dlc27_chs_axe_marauder_bearmen_nor_ete_ror	0	0	265	130	3.0000	axe	axe	medium	3	1.0000	1.1500	0.0000	true		0	10	2.0	wh3_main_ie_cha_cull_the_weak	false
wh3_dlc27_chs_cha_exalted_hero_msla_whip_ete	0	0	300	150	4.0000	sword	whip	medium	5	1.0000	0.7500	0.0000	false	wh2_dlc11_unit_contact_charmed	0	10	1.6		false
wh3_dlc27_chs_sword_lord_daemonic_steed_ete	0	0	180	270	3.0000	sword	sword	medium	5	1.6000	0.7500	0.0000	false	wh3_main_unit_contact_soporific_musk	0	10	2.0		false
wh3_dlc27_druchii_greatsword_ete	0	15	150	250	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	2.0		false
wh3_dlc27_hef_caradryan_ashtari_ete	25	0	240	600	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	10.0000	true	wh3_dlc25_unit_contact_frostfire	0	10	1.9		false
wh3_dlc27_hef_mon_merwyrm_ete	30	0	275	425	15.0000	axe	creatures_big	very_large	12	1.7000	1.2500	0.0000	false	wh2_dlc11_unit_contact_monstrous_impact	7	8	2.1		false
wh3_dlc27_hef_mon_merwyrm_ete_1	30	0	275	425	15.0000	axe	creatures_big	very_large	12	1.7000	1.2500	0.0000	false	wh3_main_unit_contact_frostbite_upgraded	7	8	0.6		false
wh3_dlc27_hef_mon_merwyrm_ete_ror	30	0	275	825	15.0000	axe	creatures_big	very_large	99	3.0000	2.0000	0.0000	false	wh_main_unit_contact_overhead_morale	0	0	1.8	wh2_dlc17_bst_ghorgon_ror	false
wh3_dlc27_hef_mon_merwyrm_ete_ror_cst	30	0	550	825	15.0000	axe	creatures_big	very_large	99	3.0000	2.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	0	1.8	wh2_dlc17_bst_ghorgon_ror	false
