key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
wh_twm_7,92mm_bullet_markus_wulfhart	projectiles/wh_twm_emp_rifle_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_small	wh2_dlc13_wulfhart_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_7,92mm_bullet_silenced	projectiles/wh_twm_7,92mm_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_trail_smoke_vsmall	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_7,92mm_bullet_warp_stone_tip	projectiles/wh_twm_7,92mm_bullet_warpstone_tip.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_small	wh2_dlc12_machine_rattling_gun_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_7,92mm_machine_gun_bullet	projectiles/wh_twm_7,92mm_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_7,92mm_machine_gun_dummy_bullet	projectiles/wh_twm_7,92mm_bullet.rigid_model_v2							0.0000	false									0.0010
wh_twm_9mm_bullet	projectiles/wh_twm_9mm_bullet.rigid_model_v2	wh_main_impact_very_small	wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_rifle				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_ability_emp_medium_zeppelin_bomb	projectiles/wh_twm_emp_zeppelin_bomb.rigid_model_v2	wh3_main_unit_abilities_sky_junk_bomb						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_emp_1000kg_bomb	projectiles/wh_twm_emp_1000kg_bomb.rigid_model_v2	wh_twm_42cm_shell_impact						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_emp_100kg_bomb	projectiles/wh_twm_emp_100kg_bomb.rigid_model_v2	wh_twm_17cm_shell_impact						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_emp_300kg_bomb	projectiles/wh_twm_emp_300kg_bomb.rigid_model_v2	wh_twm_42cm_shell_impact						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_emp_50kg_bomb	projectiles/wh_twm_emp_50kg_bomb.rigid_model_v2	wh_twm_15cm_howitzer_shell_impact						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_emp_demolition_charge	projectiles\wh_twm_emp_demolition_charge.rigid_model_v2	wh_twm_15cm_howitzer_shell_impact		wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact						1.0000
wh_twm_emp_paratrooper_dropping	projectiles/wh_twm_emp_parachute_01.rigid_model_v2							0.0000	false									1.0000
wh_twm_incendary_fragment	projectiles/wh_shell_explosion_fragment.rigid_model_v2	arrow_fire	wh_main_fire_fireball_explosion	wh_main_fire_piercing_bolts_of_burning_bomb_trail	wh_main_generic_fire_smoke_loop			0.0000	true	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_mine_land_mine		wh_main_impact_medium						0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_entity_impact						0.0010
wh_twm_searing_doom_spike	projectiles\wh_twm_searing_doom_projectile.wsmodel	wh3_dlc20_searing_doom_impact		wh_twm_searing_doom_spike_trail				0.0000	false	wh_main_unit_launch_medium	wh3_dlc20_searing_doom_impact	wh3_dlc20_searing_doom_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_twm_shrapnel_shell_bullet_10g	projectiles/wh_twm_shrapnel_shell_bullet_10g.rigid_model_v2	wh_main_impact_very_small						0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_twm_shrapnel_shell_bullet_11,1g	projectiles/wh_twm_shrapnel_shell_bullet_11,1g.rigid_model_v2	wh_main_impact_very_small						0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
