key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
cst_deck_gunners_necrofex	projectiles/cst_necrofex_colossus_projectile_01.wsmodel	wh_main_impact_small	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_medium				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cst_handcannons_grenades	projectiles/cst_grenade_projectile_01.wsmodel	wh_main_impact_small	wh2_dlc13_weapon_fire_arrow_impact	wh3_dlc23_fireglaive_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	0.8000
cst_harkonship_third		wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_vlarge_coast	cannonwhitebig				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_jericho_casket_rider		wh2_dlc11_army_abilities_wraith_storm_impact		wh2_dlc11_abilities_wraith_storm_trails				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_mortar_shrapnel	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact	wh2_dlc13_machine_war_wagon_destruct	wh3_dlc23_dreadquake_trail_coast				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_mortar_shrapnel_actual_shrapnel	projectiles/skv_death_wind_globe.wsmodel	wh_main_emp_mortar_impact		wh2_dlc14_poisoned_wind_mortar_ror_shrapnel_trail_coast				0.0000	false	wh_main_unit_launch_light	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cst_mortar_shrapnel_glass_sartosa	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact	wh2_dlc13_machine_war_wagon_destruct	wh3_dlc23_deathshrieker_rocket_spinning_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_mortar_shrapnel_sartosa	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact	wh_dlc06_kamakaze_squig_explosion_launch	wh3_dlc23_deathshrieker_rocket_spinning_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_princess_bess_cannon	projectiles/wh_main_emp_cannon_chain_projectile_01.rigid_model_v2	cst_princess_bess_cannon	wh_main_cannon_muzzle_flash_vlarge_coast	wh3_dlc23_hashut_flames_of_azgorh_large_projectile_coast				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
cst_rider_cannon	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_vlarge_coast	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_rider_cannon_spectral	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh2_dlc11_cst_deck_gunner_ror_bullet_impact	wh2_dlc11_deep_cannon_muzzle_no_cannon	wh2_dlc11_deep_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cst_rider_cannon_third		wh_main_weapon_cannonball_impact	new_mob_launch_big	cannonwhitebig				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_rider_cannon_third_oldd	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_vlarge_coast	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_rider_handcannon	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	br_web_rifle_empire_smoke_combined	wh_main_weapon_trail_rifle_swoogy				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.2000
cst_skink_machine_gun_rider_gold	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	lightbu	wh2_main_weapon_solar_engine_launch_small	mob_trail_gold				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
cst_small_mortars	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact		wh_main_weapon_trail_mortar				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
cst_sniper_rider	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	new_mob_launch_big	wh_main_weapon_trail_rifle_swoogy_big				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
harkonship	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_cannon_muzzle_flash_vlarge_coast	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
harkonship_test		wh_main_weapon_cannonball_impact						0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh2_cst_rifle_deck_gunner_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	new_mob_launch_big	wh_main_weapon_trail_rifle_swoogy_big				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh2_main_lzd_bastiladon_solar_engine_fifth		wh2_main_lzd_bastiladon_solar_engine	wh2_main_weapon_solar_engine_launch	wh2_main_weapon_solar_engine_trail				0.0000	false	wh_main_unit_launch_light	wh2_main_lzd_bastiladon_solar_engine	wh2_main_lzd_bastiladon_solar_engine				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	0.2000
