key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
snek_dwf_mountaineers	projectiles/wh_emp_bullet_02.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_medium					0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_impact_large						1.0000
snek_dwf_mountaineers_shot	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_large					0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_impact_large						1.0000
snek_dwf_sappers	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_small	wh_main_weapon_trail_rifle				0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_impact_large						1.0000
snek_dwf_thunder_cannon	projectiles/snek_wh_dwf_thunder_cannon_ball.rigid_model_v2	wh3_main_ksl_little_grom_impact		wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_dwf_thunder_cannon_shrapnel	projectiles/emp_hellhammer_projectile_shrapnel_01.rigid_model_v2	wh3_main_ksl_little_grom_impact		wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
snek_empire_flintlock_smoothbore_bullet	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_rifle				0.0000	false	wh_main_unit_launch_light	wh_main_impact_small	wh_main_impact_large						1.0000
wh_dwf_breaker_cannon_ball	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_medium	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_cannon_canister	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh_main_impact_small	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_rifle				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_cannon_chain	projectiles/wh_main_emp_cannon_chain_projectile_01.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_small				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_cannon_chain_shrapnel	projectiles/wh_main_emp_cannon_chain_shrapnel_01.rigid_model_v2	wh_main_weapon_cannonball_impact						0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dwf_drakegun_flame_rider		arrow_fire	wh_main_weapon_muzzle_flash_medium	wh2_main_sun_dragon_breath_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
