key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
nanu_brt_trebuchet_stone_lightning	projectiles\wh_brt_trebuchet_stone.rigid_model_v2	nanu_particle_effect_explosion_lightning		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_bst_centigor_throwing_axe_flaming	projectiles\wh_bst_centigor_throwing_axe.rigid_model_v2	wh3_dlc20_marauder_khorne_axe_impact		wh3_dlc20_marauder_trail_axe_khorne				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_centigor_throwing_axe_magic	projectiles\wh_bst_centigor_throwing_axe.rigid_model_v2	wh3_dlc20_marauder_tzeentch_javelin_impact		wh3_dlc20_marauder_trail_javelin_tzeentch				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_centigor_throwing_axe_poison	projectiles\wh_bst_centigor_throwing_axe.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_cygor_boulder_flaming	projectiles\wh_bst_cygor_boulder_flaming_01.wsmodel	wh2_main_sun_dragon_breath_impact		wh2_main_sun_dragon_breath_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_bst_ungor_arrow_arcane_fire	projectiles\wh_bst_ungor_arrow.rigid_model_v2	arrow		nanu_particle_effect_arrow_arcane_fire_trail_purple				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_ungor_arrow_flaming	projectiles\wh_bst_ungor_arrow.rigid_model_v2	wh3_dlc23_chd_blunderbuss		wh_dlc07_weapon_trail_arrow_burning_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_ungor_arrow_magic	projectiles\wh_bst_ungor_arrow.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_bst_ungor_arrow_poison	projectiles\wh_bst_ungor_arrow.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_hellcannon_blast_frozen		nanu_particle_effect_explosion_ice_lingering		wh_dlc07_blessed_stone_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_chs_hellcannon_blast_frozen_multi		nanu_particle_effect_explosion_ice_lingering		wh_dlc07_blessed_stone_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_chs_hellcannon_blast_lightning		nanu_particle_effect_explosion_lightning		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_chs_javelin_flaming	projectiles/chs_marauder_javelin_1h_01_projectile.wsmodel	wh3_dlc20_marauder_khorne_axe_impact		wh_dlc07_weapon_trail_arrow_burning_small				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_javelin_frozen	projectiles/chs_marauder_javelin_1h_01_projectile.wsmodel	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_javelin_lightning	projectiles/chs_marauder_javelin_1h_01_projectile.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_javelin_poison	projectiles/chs_marauder_javelin_1h_01_projectile.wsmodel	wh_dlc07_weapon_pox_arrow		wh3_dlc20_marauder_trail_axe_nurgle				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_throwing_axe_frozen	projectiles/chs_marauder_axe_throwing_1h_01_projectile.wsmodel	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_throwing_axe_lightning	projectiles/chs_marauder_axe_throwing_1h_01_projectile.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_chs_throwing_axe_magic	projectiles/chs_marauder_axe_throwing_1h_01_projectile.wsmodel	wh3_dlc20_marauder_tzeentch_javelin_impact		wh3_dlc20_marauder_trail_javelin_tzeentch				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cst_bomb_magic	projectiles/cst_grenade_projectile_01.wsmodel	wh2_dlc11_cst_deck_gunner_ror_bullet_impact		wh2_dlc11_weapon_gunner_ethereal_trail				0.0000	false		wh2_dlc11_cst_deck_gunner_ror_bullet_impact	wh2_dlc11_cst_deck_gunner_ror_bullet_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cst_carronade_cannon_ball_magic	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh2_dlc11_cst_deck_gunner_ror_bullet_impact	wh_main_weapon_muzzle_flash_medium	wh2_dlc09_machine_casket_of_souls_trail				0.0000	false	wh_main_unit_launch_medium	wh2_dlc11_cst_deck_gunner_ror_bullet_impact	wh2_dlc11_cst_deck_gunner_ror_bullet_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cst_mortar_magic	projectiles\wh_emp_mortar.rigid_model_v2	wh2_dlc11_cst_deck_gunner_ror_bullet_impact		wh2_dlc11_weapon_gunner_ethereal_trail				0.0000	false	wh_main_unit_launch_medium	wh2_dlc11_cst_deck_gunner_ror_bullet_impact	wh2_dlc11_cst_deck_gunner_ror_bullet_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cst_rifle_bullet_magic	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_main_impact_very_small		wh2_dlc11_weapon_gunner_ethereal_trail				0.0000	true		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_arcane_fire	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_flaming	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	wh_dlc07_weapon_burning_arrow		wh_dlc07_weapon_trail_arrow_burning_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_frozen	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	nanu_particle_effect_explosion_ice_tiny_lingering		wh2_dlc10_sisterofavalorn_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_lightning	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_magic	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	wh_dlc05_impact_wef_arrow_swiftshiver		wh2_dlc10_sisterofavalorn_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_poison	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	wh2_dlc10_everqueen_court_guard_impact		wh2_dlc10_everqueen_court_guard_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_dragon_crossbow_bolt_seeking	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	arrow		wh_dlc05_wef_trueflight_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_cth_grand_cannon_ball_frozen	projectiles/cth_grand_cannon_projectile_01.wsmodel	nanu_particle_effect_explosion_ice	wh3_main_cth_grand_cannon_muzzle	wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cth_grand_cannon_ball_lightning	projectiles/cth_grand_cannon_projectile_01.wsmodel	nanu_particle_effect_explosion_lightning_small	wh3_main_cth_grand_cannon_muzzle	nanu_particle_effect_lightning_trail_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cth_rocket_arcane_fire	projectiles/cth_fire_rain_rocket_battery_projectile_02.wsmodel			nanu_particle_effect_cannonball_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cth_rocket_frozen	projectiles/cth_fire_rain_rocket_battery_projectile_02.wsmodel			wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_cth_rocket_lightning	projectiles/cth_fire_rain_rocket_battery_projectile_02.wsmodel			nanu_particle_effect_lightning_trail_medium				0.0000	false	wh_main_unit_launch_medium	nanu_particle_effect_static_shock	nanu_particle_effect_static_shock				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_def_crossbow_bolt_arcane_fire	projectiles\def_crossbow_bolt_01.wsmodel	arrow		nanu_particle_effect_arrow_arcane_fire_trail_purple				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_def_crossbow_bolt_flaming	projectiles\def_crossbow_bolt_01.wsmodel	wh3_dlc23_chd_blunderbuss		wh_dlc07_weapon_trail_arrow_burning_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_def_crossbow_bolt_frozen	projectiles\def_crossbow_bolt_01.wsmodel	wh3_main_impact_ksl_bow_ice_guard		wh3_main_ksl_ice_guard_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_def_crossbow_bolt_lightning	projectiles\def_crossbow_bolt_01.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_def_crossbow_bolt_magic	projectiles\def_crossbow_bolt_01.wsmodel	arrow		wh3_dlc20_marauder_trail_javelin_slaanesh				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_def_crossbow_bolt_poison	projectiles\def_crossbow_bolt_01.wsmodel	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_cannon_ball_frozen	projectiles\wh_dwf_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_ice		wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_arrow_bounce	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_cannon_ball_lightning	projectiles\wh_dwf_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_medium				0.0000	true	wh_main_unit_launch_medium	nanu_particle_effect_explosion_lightning_small	nanu_particle_effect_explosion_lightning_small				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_dwf_cannon_ball_magic	projectiles\wh_dwf_cannon_ball.rigid_model_v2	wh2_main_abilities_soul_rain_impact		wh2_dlc10_bone_giant_trail				0.0000	false	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_dwf_crossbow_bolt_poison	projectiles\wh_dwf_crossbow_bolt.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0200	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_drakegun_frozen				wh3_dlc25_gyrocopter_steam_projectile				0.0000	false			wh3_dlc25_gyrocopter_steam_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	0.5000
nanu_dwf_drakegun_trollhammer_arcane_fire	projectiles\wh_dwf_drakegun_trollhammer.rigid_model_v2	nanu_particle_effect_explosion_magic_small		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_drakegun_trollhammer_frozen	projectiles\wh_dwf_drakegun_trollhammer.rigid_model_v2	wh_main_impact_very_small		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_drakegun_trollhammer_lightning	projectiles\wh_dwf_drakegun_trollhammer.rigid_model_v2	wh_main_impact_very_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_grudge_stone_frozen	projectiles\wh_dwf_grudge_stone.rigid_model_v2	nanu_particle_effect_explosion_ice		wh3_main_ability_ice_shard_trail				0.0000	false		wh_main_bounce_impact	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_lightning	projectiles\wh_dwf_grudge_stone.rigid_model_v2	nanu_particle_effect_explosion_lightning		nanu_particle_effect_lightning_trail_medium				0.0000	false		wh_main_bounce_impact	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_magic	projectiles\wh_dwf_grudge_stone.rigid_model_v2	wh2_main_abilities_soul_rain_impact		wh2_dlc10_bone_giant_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_large				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi	projectiles\nanu_rock_small.rigid_model_v2	wh_main_impact_medium		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi_arcane_fire	projectiles\nanu_rock_small.rigid_model_v2	wh2_main_abilities_soul_rain_impact		wh3_dlc20_marauder_trail_axe_khorne				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi_flaming	projectiles\nanu_rock_small.rigid_model_v2	wh_main_impact_medium		wh3_dlc20_marauder_trail_axe_khorne				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi_frozen	projectiles\nanu_rock_small.rigid_model_v2	nanu_particle_effect_explosion_ice_small		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi_lightning	projectiles\nanu_rock_small.rigid_model_v2	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_grudge_stone_multi_magic	projectiles\nanu_rock_small.rigid_model_v2	wh2_main_abilities_soul_rain_impact		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_dwf_organ_gun_shot_arcane_fire	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh2_dlc10_sisterofavalorn_impact		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_explosive_arcane_fire	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh2_main_abilities_soul_rain_impact		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_explosive_magic	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh2_main_abilities_soul_rain_impact		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_flaming	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh3_dlc23_chd_blunderbuss		wh3_dlc23_blunderbuss_projectile_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_frozen	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_ice		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false	wh_main_unit_launch_medium	nanu_particle_effect_explosion_ice	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_lightning	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false	wh_main_unit_launch_medium	nanu_particle_effect_static_shock	nanu_particle_effect_static_shock				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_organ_gun_shot_magic	projectiles\wh_dwf_organ_gun_shot.rigid_model_v2	wh3_main_impact_ksl_bow_ice_guard		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_rangers_throwing_axe_flaming	projectiles\dwf_throwing_axe_01.rigid_model_v2	wh3_dlc20_marauder_khorne_axe_impact		wh3_dlc20_marauder_trail_axe_khorne				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_rangers_throwing_axe_frozen	projectiles\dwf_throwing_axe_01.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
