key	text	tooltip
incidents_localised_title_land_enc_incident_battle_won_incursion_hef	Cropped Ears	false
incidents_localised_description_land_enc_incident_battle_won_incursion_hef	The incursion has been repelled, the invaders dead on the battlefield. The army feels motivated and take the lessons of the battle for themselves. Studying the weapons of the high elves they understand how to have a better defense against bows and hide from the eyes of enemies. Maybe with the help of our god it will work for a while?	false
incidents_localised_title_land_enc_incident_battle_won_incursion_lzd	A Suit of Scales	false
incidents_localised_description_land_enc_incident_battle_won_incursion_lzd	The incursion has been repelled, the invaders dead on the battlefield. The army feels motivated and take the lessons of the battle for themselves. By studying the weapons of the lizardmen and their skin we understand how to improve our defenses to increase our durability in battle. Maybe with the help of our god it will work for a while?	false
incidents_localised_title_land_enc_incident_battle_won_incursion_vco	Drowned Twice	false
incidents_localised_description_land_enc_incident_battle_won_incursion_vco	The incursion has been repelled, the invaders dead on the battlefield. The army feels motivated and take the lessons of the battle for themselves. By studying the magic of the enemy we learn a couple of things that could help our survival. Maybe with the help of our god it will work for a while?	false
incidents_localised_title_land_enc_incident_battle_avoided_incursion	Territorial Plunder	false
incidents_localised_description_land_enc_incident_battle_avoided_incursion	The raid takes some of the riches from the land of interest you are on. Although they are repelled by the inhabitants, a wave of devastation is seen throughout the territory. The people of your land and of this land give you the nickname "The Dishonored".	false
incidents_localised_title_land_enc_incident_battle_won_surprise_bst	The Bull By The Horns	false
incidents_localised_description_land_enc_incident_battle_won_surprise_bst	We have surprised the beastmen, beating them on their own ground. The forest, dyed red, seems to breathe a sigh of tranquility. The soldiers are motivated after the skirmish. The world has been purified of the alimanhas that torment it.	false
incidents_localised_title_land_enc_incident_battle_won_surprise_skv	A Rat In The Trap	false
incidents_localised_description_land_enc_incident_battle_won_surprise_skv	Despite being masters of subterfuge, the skaven were unable to prevent the army's quick reaction and were devastated on the spot. Despite the number of dead, it is clear that many of them were able to escape. Regardless, taking out the skaven at their own game is clearly a sign of luck. we are blessed.	false
incidents_localised_title_land_enc_incident_battle_avoided_surprise	Massacre Averted	false
incidents_localised_description_land_enc_incident_battle_avoided_surprise	The danger past, it turns out you avoided a likely deadly ambush. The enemies, seeing that the army was rapidly retreating, could not surround it and ended up abandoning their attack.	false
incidents_localised_title_land_enc_incident_battle_won_battlefield_grn	A Green Memory	false
incidents_localised_description_land_enc_incident_battle_won_battlefield_grn	The greenskins and their legendary leader lie on the ground, defeated and strangely content. Apparently it was a memorable battle for them. They give us a powerful artifact and tell us that they will see us again for the next battle!	false
incidents_localised_title_land_enc_incident_battle_won_battlefield_def	A Fitting End	false
incidents_localised_description_land_enc_incident_battle_won_battlefield_def	The dead dark elves occupy the plain as far as the eye can see. There is no trace of the leaders of the slavers and no sign that they can quickly reform again. In the end the people of your empire are safe. They won't be showing up around here for a while. They find artifacts in the main leader's tent. They will be better used by our forces.	false
incidents_localised_title_land_enc_incident_battle_won_battlefield_vmp	Broken Bloodsucker Teeth	false
incidents_localised_description_land_enc_incident_battle_won_battlefield_vmp	The necromancer and his few remaining hosts rushed out as if they themselves had seen a ghost. Apparently the pile of bones that remains is so high, our wizards think it will take weeks to melt away. An incredibly luxurious carriage, filled with relics, is the only thing left intact on the battlefield. It will be put to good use for our forces.	false
incidents_localised_title_land_enc_incident_battle_won_battlefield_tmb	An Airy Tomb	false
incidents_localised_description_land_enc_incident_battle_won_battlefield_tmb	Come morning the reanimated bones of those who came to stop us move no more. Only the other army that followed the marauders remains and was lost to sight during the battle. From this encounter we find riches among the objects of the fallen. But something tells us that taking them may not be a good idea, since we will probably suffer the same fate as the marauders. Anyway, the army headquarters determines that it is too good an opportunity to pass up, so we take the relics that we find before continuing our march.	false
incidents_localised_title_land_enc_incident_battle_won_battlefield_dwf	An Oath Fulfilled	false
incidents_localised_description_land_enc_incident_battle_won_battlefield_dwf	You have helped the dwarves regain their honor. Somehow the legendary duo survived. Felix carries a passed out Gotrek to safety while we finish the last slayer; his time has not yet come. Will he possibly write about this new adventure of the dwarf, what will he put about us?	false
incidents_localised_title_land_enc_incident_battle_avoided_battlefield	Wise Retreat	false
incidents_localised_description_land_enc_incident_battle_avoided_battlefield	We left behind the powerful and dangerous army that we had in front of us. We don't know what could have happened if we faced them but at least we can be sure that we will live to tell about another day.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_chainsword	A Gift from Khorne	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_chainsword	Skarbrand begins to fade back into the chaos he was born into. "WORTHY!" he seems to laugh as he fades away "KHORNE SEND HIS BLESSINGS TO YOU". Gives you a Khorne Cache. "FOR THE BATTLES TO COME."	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_chainsword_granted	From Beyond The Warp	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_chainsword_granted	The weapon before you seems otherworldly. The blade always seems to move without letting you see how and making a strange sound. Bringing the moving blade close to anything seems to destroy it with great ease. It seems to feed on what you kill. Better not let anyone but your forces take possession of it. You carry it with you to prevent someone else from having it.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_chainsword_already_granted	Khorne Understand You Want a Challenge	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_chainsword_already_granted	The master of war, look at your victory with appreciation. Khorne rewards the best warriors. Your army is reinvigorated and fortified. War calls you!	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_the_bane_spear	A Gift from Khorne	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_the_bane_spear	Valkya smiles as her last warrior falls. To the Khornate it does not matter where the blood flows as long as the blood flows. She points to a forest near a stash semi-hidden by the terrain. "Sooner or later you will serve. And I will delight to fight by your side when you do." You see here flying through the sky, and disappear. Beautiful and terrible you wonder what blessing awaits you.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_the_bane_spear_granted	The Damned Spear	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_the_bane_spear_granted	The spear before you is clearly cursed. You feel a vibrating and terrifying power. If you touch the spear you feel that it can emit devastating power if you wish. Better not let anyone but your forces take possession of it. You carry it with you to prevent someone else from having it.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_the_bane_spear_already_granted	Khorne Understand You Want a Challenge	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_the_bane_spear_already_granted	The master of war, look at your victory with appreciation. Khorne rewards the best warriors. Your army is reinvigorated and fortified. War calls you!	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer	A Gift from Khorne	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer	The demons disappear defeated. They find it unbelievable that they were defeated as they desperately try to get back to reality. “Belakor will destroy me… NOOOOO!” The leader of the demons drops a stash hidden on his back. The other demons try to reach him, but as they get closer they burn and are quickly dispelled into chaos. The presence of the God of War urges you to approach the cursed treasure...	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer_granted	The Ever Regenerating Blade	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer_granted	The blade of this weapon has strange teeth all the way around it. You feel as if the weapon is alive and has accumulated the life of the things it managed to kill. Better not let anyone but your forces take possession of it. You carry it with you to prevent someone else from having it.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer_already_granted	Khorne Understand You Want a Challenge	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_skars_kraken_killer_already_granted	The master of war, look at your victory with appreciation. Khorne rewards the best warriors. Your army is reinvigorated and fortified. War calls you!	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter	A Gift from Khorne	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter	Azazel smiles. He feels how with the defeat of the armies following him the sword loses its power over him. "Have it if you want it, it's useful but I don't like something about it. Well it was fun while it lasted. I know who I can turn to to get me out of trouble." He smiles at you and you feel strangely happy to see his smile. Seeing him fly away makes you feel somehow sad. You look at the sword... maybe you could put it to some use.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter_granted	The Corrupted Blade	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter_granted	The sword is clearly cursed. You feel the influence of the rage marked on the blade but at the same time you feel the wildness in it. Rarely, this blade seems to be marked by two opposing gods of chaos creating a strange balance in it. Better not let anyone but your forces take possession of it. You carry it with you to prevent someone else from having it.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter_already_granted	Azzazel's Prank	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_gilellions_soulnetter_already_granted	This sword has nothing special. It appears to be a simple sword, useful but nothing more. You hear Azzazel laugh in the distance. It seems that this time the demon did it just for fun, but your troops still welcome the experience and the loot of defeating his pursuers.	false
incidents_localised_title_land_enc_incident_battle_avoided_daemonic_gift_khorne	A Gift from Khorne Rejected	false
incidents_localised_description_land_enc_incident_battle_avoided_daemonic_gift_khorne	You feel Khorne's gaze intensify. You feel the violence of your heart rise and a sense of shame. You and your army shamefully avoided the challenge and now a sense of murderous desire haunts you. Your eyes are clouded with red. You should avoid battles for a while...	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_khorne_already_granted	Khorne Understand You Want a Challenge	true
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_khorne_already_granted	The master of war, look at your victory with appreciation. Khorne rewards the best warriors. Your army is reinvigorated and fortified. War calls you!	true
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade	A Gift from Slaanesh 	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade	Sigvald runs terrified and curses you. "Ugly creature one day I will kill you and drink from your horrible skull!". Checking out his shop you find a stash that seems to clearly beckon you. Apparently Sigvald tried to open it and when he couldn't he left marks everywhere in a fit of jealousy. It opens just by putting your hands on it...	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade_granted	Slaanesh Wants Your Favour	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade_granted	A sword of unparalleled beauty lies before you. It does not appear to have any type of corruption as you expected from the giver, it simply appears to have been made out of obsession for the art of blacksmithing in search of perfection. You test it by destroying everything in the geld prince's tent. It is not only beautiful but extremely useful. You take it with you.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade_already_granted	Slaanesh Favours You	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_slaaneshs_blade_already_granted	The dark prince finds you amusing. He blesses you for your strength and skill in fulfilling his desire. You feel strangely empowered, it seems that he wishes you to amuse it further.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_personal_sycophant	A Gift from Slaanesh 	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_personal_sycophant	N'Kari trembles but not with anger, but with pleasure. "I always love a good challenge! He moves his tongue ecstatically, licking his lips. "Enter the next room, your prize is waiting for you." He touches your face and you feel compelled to obey. As you enter the room the castle begins to shake and slowly disappears leaving only the room you are in. In that room you find...	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_personal_sycophant_granted	An Useful Follower	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_personal_sycophant_granted	A strange man seems to write in a beautiful little notebook. He has elven traits but he also appears to be human and you can't set a specific race for him. He stops and greets you in an ostentatious manner. He shows an extreme devotion to you, praising you whenever you want and telling your troops about your greatness and glory. They seem to be motivated by his speeches so you decide to take it with you on your travels.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_personal_sycophant_already_granted	Slaanesh Favours You	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_personal_sycophant_already_granted	The dark prince finds you amusing. He blesses you for your strength and skill in fulfilling his desire. You feel strangely empowered, it seems that he wishes you to amuse it further.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour	A Gift from Slaanesh 	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour	Morathi escapes sacrificing part of her army to survive. With her betrayal foiled, we shouldn't see the dark elf again for some time. You feel a delighted laugh echo in your head. You don't know how you know but you follow a path in the dark protected by your best men. You find a broken carriage on the road. You check it without thinking.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour_granted	Slaanesh Lover Joins You	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour_granted	Sitting in the carriage is a shackled woman of unparalleled beauty. You can't understand why but looking at her you feel like you're looking at not one, but multiple women. She looks at you and her face seems to stop in the face of a woman for you irresistible and you feel a shudder and a strange feeling of wanting to protect her. You carry it with you, not knowing exactly why but doing it anyway.	false
incidents_localised_title_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour_already_granted	Slaanesh Favours You	false
incidents_localised_description_land_enc_incident_battle_won_daemonic_gift_dark_princes_paramour_already_granted	The dark prince finds you amusing. He blesses you for your strength and skill in fulfilling his desire. You feel strangely empowered, it seems that he wishes you to amuse it further.	false
incidents_localised_title_land_enc_incident_battle_avoided_daemonic_gift_slaanesh	A Gift from Slaanesh Rejected	false
incidents_localised_description_land_enc_incident_battle_avoided_daemonic_gift_slaanesh	A sensation of drowsiness and impressive debauchery takes hold of you. You feel the Dark Prince's disappointment and anger. You and your army don't seem ready to fight but feel compelled to do so. You must be careful with what battles you fight...	false
incidents_localised_title_land_enc_incident_clean_up_event	Cleaning Up An Old Tower	false
incidents_localised_description_land_enc_incident_clean_up_event	We find the tower of a reclusive mage. In the floor small pieces of gold and in the walls small scribles of arcane knowledge that tells the stories of times long past. You absorb everything you can of it.	false
incidents_localised_title_land_enc_incident_battle_clean_up_event	A Too Vivid Dream	false
incidents_localised_description_land_enc_incident_battle_clean_up_event	You wake up with a chill and cold sweat all over your body. The dream was extremely vivid and you feel the adrenaline still running through your body as if you had been about to go into combat. But it was just a dream, nothing more. You feel reinvigorated by a strange force and you understand that the dream vision will eventually pass. You must prepare for the battle to come!\\n	false
incidents_localised_title_land_enc_incident_smithy_tribute	A Tribute From The Smithy	false
incidents_localised_description_land_enc_incident_smithy_tribute	My warmest regards, my lord. Thank you for protecting our smithy from our enemies and the dangers that surround us. The master blacksmith sends you the promised tribute for your investment and protection. Use it for your war effort!	false
