key	text	tooltip
dilemmas_localised_description_land_enc_dilemma_underground_ogr	During the trip we come across a battered camp, full of colorful and clearly hostile characters, who do not seem to like our presence. Our general salutes, thanking the Maw for their blessings. Those gathered hesitantly raise their weapons and seem ready to attack us. What should we do?\\n	false
dilemmas_localised_title_land_enc_dilemma_underground_ogr	Nascent Rebellion	false
dilemmas_localised_description_land_enc_dilemma_underground_tze	During the trip we come across a battered camp, full of colorful and clearly hostile characters, who do not seem to like our presence. Our general salutes, thanking the gods of chaos for their power. Those gathered hesitantly raise their weapons and seem ready to attack us. What should we do?\\n	false
dilemmas_localised_title_land_enc_dilemma_underground_tze	Nascent Rebellion	false
dilemmas_localised_description_land_enc_dilemma_bandits_emp	The smell of gunpowder hangs vaguely in the air, and even though the road seems relatively empty, the soldiers feel they are being watched. As the vanguard advances, a suspicious call of birds is heard. Should we continue down this path?	false
dilemmas_localised_title_land_enc_dilemma_bandits_emp	Bandits!	false
dilemmas_localised_description_land_enc_dilemma_bandits_wef	The army crosses a thick forest, dark and humid. The restless horses, each noise seems like a footstep, a whisper; the trees moving, they seem to be alive in front of your eyes. The first regiment raises its lances in a defensive position. They say they heard whispers in the trees, and advise preparing for a possible ambush. Should we continue down this path?	false
dilemmas_localised_title_land_enc_dilemma_bandits_wef	Bandits!	false
dilemmas_localised_description_land_enc_dilemma_bandits_nor	Horses and chariots can be heard in the distance. They seem to surround the long line of the army everywhere. Crazy screams and expletives in a guttural and basic language are heard although they are not presented directly in front of the army. They seem like followers of dark powers who want a toll on us to let us through. What should we do?	false
dilemmas_localised_title_land_enc_dilemma_bandits_nor	Bandits!	false
dilemmas_localised_description_land_enc_dilemma_bandits_chads	The cackle of hobgoblins fills the night air surrounding us from every shadow. We see the slavers surrounding us testing wether our encampment can be easily assaulted or not. They seem sloppy and too confident. What should we do?	false
dilemmas_localised_title_land_enc_dilemma_bandits_chads	Bandits!	false
dilemmas_localised_description_land_enc_dilemma_incursion_army_hef	Our advance party reports a large group of invaders in the distance. It interferes in territory of interest to our empire, looting small towns and stealing resources. Corpses decimated by arrows are seen everywhere. Some survivors, intentionally left behind, report to the general saying it is "for the good of all". They seem to want to settle in the territory or, if they cannot take it, plunder it.	false
dilemmas_localised_title_land_enc_dilemma_incursion_army_hef	Raid!	false
dilemmas_localised_description_land_enc_dilemma_incursion_army_lzd	Our advance party reports a large group of invaders in the distance. It interferes in territory of interest to our empire, looting small towns and stealing resources. Half-eaten corpses, trampled houses are seen everywhere. Some survivors, intentionally left behind, babble "dinosaurs" or lizardmen to the general. They seem to want to settle in the territory or, if they cannot take it, plunder it.	false
dilemmas_localised_title_land_enc_dilemma_incursion_army_lzd	Raid!	false
dilemmas_localised_description_land_enc_dilemma_incursion_army_vco	Our advance party reports a large group of invaders in the distance. It interferes in territory of interest to our empire, looting small towns and stealing resources. Corpses are not seen anywhere, most of the towns seem abandoned with traces of sea water where it should be impossible for there to be. You can clearly feel the use of magic in the place. They seem to want to settle in the territory or, if they cannot take it, plunder it.	false
dilemmas_localised_title_land_enc_dilemma_incursion_army_vco	Raid!	false
dilemmas_localised_description_land_enc_dilemma_surprise_attack_bst	The forest seems to shine under the light of Morrslieb as the army passes through the forest. Night sounds feel too vivid and slow, guttural sounds are heard by the outermost parts of the army columns. A huge animal assaults the outer column and is intercepted by the unit's attacks. The soldiers ask for a quick reaction from their general. What should we do?	false
dilemmas_localised_title_land_enc_dilemma_surprise_attack_bst	Possible ambush?	false
dilemmas_localised_description_land_enc_dilemma_surprise_attack_skv	The road is winding in a pass between the mountains. Small caves surround the path and the silence feels heavy and ominous. The outer columns warn of red eyes and sounds of chattering rats are heard too loud to be normal rodents. The soldiers of the vanguard advise attacking the caves on the road before they attack us! What should we do?	false
dilemmas_localised_title_land_enc_dilemma_surprise_attack_skv	Possible ambush?	false
dilemmas_localised_description_land_enc_dilemma_battlefield_grn	A huge and powerful greenskin horde gathers at the top of the hill. They seem to expect our army to stop and want to attack us. Shall we try our luck?	false
dilemmas_localised_title_land_enc_dilemma_battlefield_grn	An Epic Battle!	false
dilemmas_localised_description_land_enc_dilemma_battlefield_def	A huge and powerful army of dark elf slavers makes camp in an inaccessible area of ​​this province. They seem to have the clear purpose of going to the cities of your empire to obtain slaves. The difficult terrain has played a trick on them and they have not noticed our presence. Should we try to intercept them?	false
dilemmas_localised_title_land_enc_dilemma_battlefield_def	An Epic Battle!	false
dilemmas_localised_description_land_enc_dilemma_battlefield_vmp	Locals report that a legendary necromancer is hiding in a remote and ancient local graveyard. Apparently he is trying to increase his forces for an attack on your empire. If he is not intercepted, he may actually become a threat to us. Should we attack it before it can get out of control?	false
dilemmas_localised_title_land_enc_dilemma_battlefield_vmp	An Epic Battle!	false
dilemmas_localised_description_land_enc_dilemma_battlefield_tmb	Our advance party claims to have seen a unique event under the green light of Morrslieb. Skeletons dressed in rich and beautiful clothes, with large constructions that move as if alive, chasing another long band of marauding Norsca. When they spot us, they don't seem to want to be stopped, so a large contingent heads towards us in case we think of attacking.	false
dilemmas_localised_title_land_enc_dilemma_battlefield_tmb	An Epic Battle!	false
dilemmas_localised_description_land_enc_dilemma_battlefield_dwf	The legendary duo stands before you with a huge gang of slayers with them. They seem to have been sent on a suicide mission to destroy us. They chase us with their short legs despite wanting to increase the distance. Why are we in the book of grudges of the dwarfs?	false
dilemmas_localised_title_land_enc_dilemma_battlefield_dwf	An Epic Battle!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_chainsword	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_chainsword	SKARBRAND HATES YOU! the bloodthirster bellows. You feel his crushing strength just by looking at his imposing figure. KHORNE SEND ME TO MEASURE YOU! HONOR KHORNE! PREPARE TO DIE! The gaze of the god of war rests on you. The desire to fight you and the blood urges you. Embrace the challenge!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_the_bane_spear	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_the_bane_spear	Khorne's consort towers over you like a corrupt and terrible angel. "Khorne calls you to serve his glory! I will be the one to test you! I will be the one to decide if you are worth letting yourself worship our lord! Die and let me decorate his throne with your skull!" The gaze of the god of war rests on you. The desire to fight embraces you and your blood boils and urges you. Embrace the challenge!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_skars_kraken_killer	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_skars_kraken_killer	In dreams, a fiery-eyed warrior directs you to a hidden clearing near your camp. You wake up feeling a strange fury and you feel compelled to look for the place of your dreams. You lead your army to the location, thanks to the vivid memory of the dream. A principle demon and his army are surprised at your arrival. "Who dares challenge the will of the Dark Master? Prepare to die." The mighty demonic army prepares for the attack. The gaze of the god of war rests on you. The desire to fight embraces you and your blood boils and urges you. Embrace the challenge!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_gilellions_soulnetter	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_gilellions_soulnetter	A huge and fast demon approaches you. You recognize him from the stories. Azazel the Ecstatic looks at you almost fondly. "Little there is something strange about this sword." You feel compelled to listen. "I feel like she was once blessed by the Dark Prince, but now she has a nasty, violent aura. And she makes the dead come after me. Don't get me wrong, it's a lot of fun. But... I feel like if we fight here I can get rid of her." What do you say? It's a fun idea isn't it?" . Azazel looks at you hopefully. You feel compelled to obey. The gaze of the god of war rests on you. The desire to fight embraces you and your blood boils and urges you. Embrace the challenge!\\n	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_slaaneshs_blade	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_slaaneshs_blade	You find a sumptuous and openly disorderly camp. It looks more like an amusement park than a warrior enclave. The general of this army is of an angelic beauty. Sigvald the Magnificent gazes at you. He speaks to you with arrogance "My god sometimes surprises me when he presents me with horrible and unpresentable things like you." He makes a scornful gesture, but continues with his monologue "He sent me to give you a gift so that you think about joining us. But seeing you so pathetic and weak here, I have decided to keep it. You are clearly undeserving of his favor". The sweet and terrible gaze of the Dark Prince rests on you. The greed and debauchery of your heart compels you to take from the emissary what is justly yours. Embrace the temptation!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_personal_sycophant	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_personal_sycophant	You find a strange magnificent castle, clearly magical and decadent. It seems that it is a manifestation of chaos. You and your army feel compelled to enter. Orgies, sounds of pleasure and fountains of food and wine appear before your eyes. The legendary, terrible and beautiful demon N' Kari welcomes you. "Nice to have you here. Do you feel her gaze? She makes me feel... wild. She wants to see you and me fight; I promise if you win I'll make it count for you." The demon licks his lips with a lascivious long tongue. "And if you lose, well, we'll still have fun... as much as possible." The demon laughs. The sweet and terrible gaze of the Dark Prince rests on you. The greed and wildness of your heart compels you to accept their challenge. Embrace the temptation!	false
dilemmas_localised_title_land_enc_dilemma_daemonic_gift_dark_princes_paramour	A Gift From Chaos	false
dilemmas_localised_description_land_enc_dilemma_daemonic_gift_dark_princes_paramour	In the depth of the night the lookouts begin to scream and some are killed in the midst of desperate screams. They wake you up and put the camp on alert. An emissary approaches. A stunningly beautiful dark elf appears before you "The Dark Prince wants me to present you with a gift. It seems that he has chosen you as his protégé. But I can always get a better deal if I kidnap you instead of giving you his gift." The elf looks at you with a calculating gaze. "I'll give you a chance to disappear. He's never liked cowards so if he sees you running away I can just take his gift. Make a decision or die." The sweet and terrible gaze of the Dark Prince rests on you. The greed and wantonness of your heart compels you to destroy the emissary and her army. Embrace the temptation!\\n	false
dilemmas_localised_title_land_enc_dilemma_caravans_cathay	A Great Caravan Passes	false
dilemmas_localised_description_land_enc_dilemma_caravans_cathay	A huge caravan, about 3 armies, of men from the east crosses your army's path. They seem to be incredibly armed and prepared to battle any possible problem that comes their way. Whatever they carry with them must be very valuable. It may be that the chance to be able to take what they have is worth the risk. Should we attack them?\\n	false
dilemmas_localised_title_land_enc_dilemma_caravans_chads	A Great Caravan Passes	false
dilemmas_localised_description_land_enc_dilemma_caravans_chads	In the middle of the night a long caravan of chaos dwarves is spotted by our explorers. It seems that they will bring a strong contingent of weapons and warriors to our enemies. Although the battle would probably be very difficult, we could turn this potential disaster into an opportunity.\\n	false
dilemmas_localised_description_land_enc_dilemma_smithy_reclamation	This smithy is in the hands of our enemies. We can try to take it for our kingdom, allowing us to receive tributes in the form of equipment for our generals and heroes. Should we take it?	false
dilemmas_localised_title_land_enc_dilemma_smithy_reclamation	Reclaming The Smithy	false
dilemmas_localised_description_land_enc_dilemma_smithy_defense	An enemy army approaches the smithy. Blacksmiths arm themselves with the weapons they create. The detachment of soldiers prepares for battle. Protecting the smithy is our duty and must not fall into enemy hands.	false
dilemmas_localised_title_land_enc_dilemma_smithy_defense	Defending The Smithy	false
dilemmas_localised_description_land_enc_dilemma_smithy_visit_level_1	The master blacksmith looks at us anxiously. He looks at his works and asks us to choose one of them. The quality is clearly poor but it will still serve us for our army. Or we could give him a budget to expand the smithy so that it pays taxes faster and improve the quality of the equipment created upong visiting.\\n	false
dilemmas_localised_title_land_enc_dilemma_smithy_visit_level_1	The Master Blacksmith's Offer	false
dilemmas_localised_description_land_enc_dilemma_smithy_visit_level_2	The master blacksmith looks at us seriously. He looks at his works and asks us to choose one of them. The quality is clearly good and it will serve us for our army. Or we could give him a budget to expand the smithy so that it pays taxes faster and improve the quality of the equipment created upong visiting.\\n	false
dilemmas_localised_title_land_enc_dilemma_smithy_visit_level_2	The Master Blacksmith's Trust	false
dilemmas_localised_description_land_enc_dilemma_smithy_visit_level_3	The master blacksmith smiles. He looks at his masterpieces and asks you to choose one of them. The quality is clearly excellent and will serve us well in our military.	false
dilemmas_localised_title_land_enc_dilemma_smithy_visit_level_3	The Master Blacksmith's Gift	false
