key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
3manticore_nur	10	wh2_main_heavy_metal_100	2100	war_beast	65	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_b4c_exalted_hero_nur_rot_beast_2hax	wh3_dlc20_chs_cha_hero_mnur	60	43	75	8868	wh3_dlc25_nur_mnt_rot_beast_hero_ete	8	wh3_dlc20_chs_cha_exalted_hero_mnur_great_axe_rot_beast		2	none	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_nur	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
3manticore_sla	10	wh2_main_heavy_metal_90	2100	war_beast	65	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_dlc27_chaos_sn1b_daemonic_steed_sword_and_shield	wh3_dlc20_chs_cha_lord_msla	55	48	75	7328	wh3_dlc27_sla_mnt_daemonic_steed_lord	8	wh3_dlc27_chs_sword_lord_daemonic_steed		2	wh_missile_block_55_metal	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_sla	60	80	0	vo_sel_chaos_knights	vo_sel_generic	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	5	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
3manticore_tze	10	wh2_main_heavy_metal_100	2100	war_beast	35	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_dlc24_chaos_lord_tzeentch_wm_disc01_halberd_and_shield	wh3_dlc20_chs_cha_chaos_lord_hero_mtze_disc	40	53	75	6328		0	wh3_dlc24_chs_cha_exalted_hero_mtze_halberd		2	wh_missile_block_55_metal	3manticore_sla	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	3manticore_tze	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_dlc20_chaos_faction_leader	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	54	44	60	10632	wh_dlc01_chs_mnt_dragon	8	wh_dlc01_chs_dragon		2	wh_missile_block_35_metal	4dragon	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon_kho	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	59	39	60	10632	4dragon_kho	8	wh_dlc01_chs_dragon_kho		2	wh_missile_block_35_metal	4dragon_kho	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon_kho	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	20	0	5	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon_nur	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	49	49	60	11632	4dragon_nur	8	wh_dlc01_chs_dragon_nur		2	wh_missile_block_35_metal	4dragon_nur	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon_nur	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon_sla	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	55	41	60	21264	4dragon_sla	16	wh_dlc01_chs_dragon_sla		4	wh_missile_block_35_metal	4dragon_sla	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon_sla	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4dragon_tze	10	wh2_main_body_70	2100	war_beast	50	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_lord_all_und	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_rider	50	46	60	10632	4dragon_tze	8	wh_dlc01_chs_dragon_tze		2	wh_missile_block_35_metal	4dragon_tze	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	4dragon_tze	60	80	0	vo_sel_chaos_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
4kho	10	wh2_main_body_70	2100	inf_melee	55	inf_mel	wh3_main_unit_long_text_kho_mon_bloodthirster_0	hu10_wh3_bloodthirster_great_axe	wh3_main_kho_mon_bloodthirster	60	44	60	12048		0	wh3_main_kho_bloodthirster_axe		2	none	4kho	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	4kho	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	35	0	20	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
5kho	10	wh2_dlc15_heavy_metal_60	2100	inf_melee	50	com	wh3_main_unit_long_text_dae_cha_daemon_prince_kho_MP	hu10e_wh3_daemon_prince_2h_sword	wh3_dlc20_chs_cha_daemon_prince_mkho	55	50	80	10184		0	wh3_main_dae_daemon_prince_khorne_axe_MP		2	none	5kho	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	5kho	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	40	0	20	0	0	flying_melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
6nur	10	wh2_main_body_50	2100	inf_melee	20	inf_mel	wh3_main_unit_long_text_nur_mon_great_unclean_one_0	hu9b_wh3_great_unclean_one_sword	wh3_main_monster_great_unclean_one	55	45	75	18304		0	wh3_main_great_unclean_one		2	none	6nur	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	6nur	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	10	0	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
7nur	10	wh2_main_body_50	2100	inf_melee	35	com	wh3_main_unit_long_text_dae_cha_daemon_prince_nur_MP	hu10e_dlc20_daemon_prince_1h_noarmoury	wh3_dlc20_chs_cha_daemon_prince_mnur	45	55	80	11184		0	wh3_dlc20_chs_daemon_prince_mnur		2	none	7nur	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	7nur	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	10	0	0	flying_melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
8sla	10	wh2_main_body_15	2100	inf_melee	60	inf_mel	wh3_main_unit_long_text_sla_mon_keeper_of_secrets_0	hu16b_wh3_keepers_secrets	wh3_main_monster_keeper_of_secrets	60	50	60	10440		0	wh3_main_sla_keeper_of_secrets_sword		2	wh_missile_block_20_metal	8sla	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	8sla	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
9sla	10	wh2_main_plate_50	2100	inf_melee	50	com	wh3_main_unit_long_text_dae_cha_daemon_prince_sla_MP	hu10e_dlc20_daemon_prince_1h_noarmoury	wh3_dlc20_chs_cha_daemon_prince_msla	45	45	80	10040		0	wh3_dlc20_chs_daemon_prince_msla		2	none	9sla	wh2_dlc11_cst_rotting_prometheans	trained			true	40.0000	1500.0000	9sla	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	25	0	0	flying_melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
def_rider_1	0	wh2_main_body_45	2100	war_beast	50	cav_mel	wh2_main_unit_long_text_def_cha_death_hag_0	hu1b_elf_bc3_manticore_wb_dual_sword	wh2_main_cavalry_rider_standard_hero	40	34	56	4095	wh2_dlc10_def_mnt_manticore	8	wh_dlc03_bst_manticore		2	none	def_rider_1	wh_main_chariot	trained			false	40.0000	1500.0000	def_rider_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
def_rider_2	10	wh2_main_body_80	2100	war_beast	65	cav_mel	wh2_dlc14_unit_long_text_def_cha_high_beastmaster	hu1d_dlc14_bc3_manticore_wb_beastmaster_spear_whip	wh2_main_cavalry_rider_standard_hero	55	45	80	4260	wh2_dlc10_def_mnt_manticore_1	8	wh2_dlc14_def_high_beastmaster_manticore		2	none	def_rider_2	wh_main_chariot	trained			true	40.0000	1500.0000	def_rider_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
def_rider_3	10	wh2_main_body_90	2100	war_beast	65	cav_mel	wh2_main_unit_long_text_def_inf_black_guard_0	hu1d_elf_dr1_dragon_wb_malekith_sword_and_shield	wh2_main_def_infantry_hero_blood	55	45	80	5460	wh2_main_def_mnt_black_dragon_seraphon	8	wh2_twa03_def_rakarth_black_dragon		2	none	def_rider_3	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	def_rider_3	60	80	0	vo_sel_def_Black_Guard_of_Naggarond	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	15	10	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
def_rider_4	10	wh2_main_body_90	2100	war_beast	50	cav_mel	wh2_dlc14_unit_long_text_def_cha_high_beastmaster	hu1d_twa03_wb_dr1_rakarth_spear_whip	wh2_main_cavalry_rider_standard_hero	50	46	60	5316	wh2_main_def_mnt_black_dragon	8	wh2_main_def_black_dragon		2	none	def_rider_4	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	def_rider_4	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_1	10	wh2_main_plate_120	2100	war_beast	90	cav_mel	wh2_main_unit_long_text_hef_cha_noble_3	hu1d_elf_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood_fireborn	40	48	85	3520	wh2_main_hef_mnt_dragon_princes_ete	8	wh2_dlc15_hef_imrik_lance_ete		2	wh_missile_block_35_metal	hef_rider_1	wh3_main_cth_crane_gunners	trained			true	40.0000	1500.0000	hef_rider_1	60	80	0	vo_sel_hef_Phoenix_Guard	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_2	0	wh2_main_bone_110	2100	war_beast	65	cav_mel	wh2_dlc15_unit_long_text_hef_cha_imrik	hu1d_hef_imrik_dlc15_wb_dr1_dragon_lance_horn	wh2_main_cavalry_rider_standard_hero	77	61	75	5808	wh2_dlc15_hef_mnt_star_dragon_minaithnir	8	wh2_dlc15_hef_imrik_star_dragon_minaithnir		2	none	hef_rider_2	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	hef_rider_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_3	10	wh2_main_body_80	2100	war_beast	40	cav_mel	wh2_main_unit_long_text_hef_mon_phoenix_frostheart	hu1d_elf_bi1_eagle_wb_halberd	wh2_main_cavalry_rider_standard_hero	50	58	75	4190	wh3_dlc27_hef_mnt_ashtari	8	wh3_dlc27_hef_caradryan_ashtari		2	none	hef_rider_3	wh_main_chariot	trained			true	40.0000	1500.0000	hef_rider_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	15	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_4	10	wh2_main_body_30	2100	war_beast	54	cav_mel	wh2_main_unit_long_text_hef_mon_phoenix_flamespyre	hu1d_elf_bi1_eagle_wb_sword_and_shield	wh2_main_cavalry_rider_standard_hero	42	30	60	3820	flamer_phoenix	8	wh2_main_hef_flamespyre_phoenix		2	wh_missile_block_35_metal	hef_rider_4	wh_main_chariot	trained			true	40.0000	1500.0000	hef_rider_4	60	80	0	vo_sel_hef_Phoenix_Guard	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_5	10	wh2_main_body_50	2100	war_beast	62	cav_mis	wh2_main_unit_long_text_hef_cha_noble_3	hu1b_elf_bi1_eagle_wb_sword_and_bow	wh2_main_cavalry_rider_standard_hero	44	30	65	3085	wh2_main_hef_mnt_great_eagle	8	wh_dlc05_wef_great_eagle	wh2_dlc10_hef_longbow_arrow_handmaiden	2	none	hef_rider_5	wh_main_chariot	trained			false	40.0000	1500.0000	hef_rider_5	60	80	0	vo_sel_missile	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	0	0	flying_hybrid_highvalue	true	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_6	10	wh2_main_body_70	2100	war_beast	65	cav_mel	wh2_main_unit_long_text_hef_cha_prince_4	hu1d_elf_dr1_dragon_wb_sword_and_shield	wh2_main_cavalry_rider_standard_hero	46	44	60	5000	wh2_main_hef_mnt_sun_dragon	8	wh2_main_hef_sun_dragon		2	none	hef_rider_6	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	hef_rider_6	60	80	0	vo_sel_hef_The_Fireborn	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	10	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
hef_rider_7	10	wh2_main_plate_100	2100	cavalry	90	cav_shk	wh2_main_unit_long_text_hef_cav_dragon_princes	hu1d_hef_imrik_dlc15_hr1_warhorse_lance_horn	wh2_main_hef_infantry_hero_tyrion_blood	52	54	95	3690	wh2_dlc15_hef_mnt_dragon_princes_imrik	8	wh2_dlc15_hef_imrik_lance		2	none	hef_rider_7	wh3_main_cth_crane_gunners	trained			true	40.0000	1500.0000	hef_rider_7	60	80	0	vo_sel_hef_The_Fireborn	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	35	0	0	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
hef_rider_8	10	wh2_main_chainmail_40	2100	artillery	12	art_fld	wh2_main_unit_long_text_hef_art_eagle_claw_bolt_thrower	hu1d_elf_sword	wh2_main_hef_infantry_heavy_blood_dismembers	31	22	70	55		0	wh2_main_def_sword		6	none	hef_rider_8	wh_main_artillery	trained		wh2_main_hef_art_eagle_claw_bolt_thrower	true	40.0000	1500.0000	hef_rider_8	60	80	0	vo_sel_hef_Eagle_Claw_Bolt_Thrower	vo_sel_artillery	vo_sel_generic	1.0000	small	0	19	0	0	24	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		wh_dlc06_dwf_art_bolt_thrower	artillery	1.0000	1.0000	false	false
lzd_rider_1	10	wh2_main_body_120	2100	war_beast	30	inf_mel	wh2_dlc13_unit_long_text_lzd_dread_saurian	hu9_dlc12_kroak	wh2_main_lzd_slann_mage	64	41	80	19968	dread	8	dread		2	none	lzd_rider_1	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	lzd_rider_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	10	0	0	hybrid_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
lzd_rider_2	0	wh2_main_body_95	2100	war_beast	67	com	wh2_main_unit_long_text_lzd_cha_saurus_scar_veteran_2	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh2_main_lzd_warbeast_rider_360_hero_blood	56	50	60	11920	carno_1	8	wh2_main_lzd_cha_kroq_gar_grymloq		2	none	lzd_rider_2	wh3_main_ogr_mournfangs	trained			true	40.0000	1500.0000	lzd_rider_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	15	0	0	melee_gatecrusher_shock	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
lzd_rider_3	0	wh2_main_body_95	2100	war_beast	50	inf_mel	wh2_main_unit_long_text_lzd_mon_carnosaur_0	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh2_main_lzd_warbeast_rider_360_hero_blood	45	40	60	11272	carno_2	8	wh2_main_lzd_feral_carnosaur		2	none	lzd_rider_3	wh3_main_ogr_mournfangs	trained			true	40.0000	1500.0000	lzd_rider_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_highvalue	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
lzd_rider_4	10	wh2_main_body_140	2100	war_beast	34	inf_mis	wh2_main_unit_long_text_lzd_mon_bastiladon_2	hu9_dlc12_kroak	wh2_main_lzd_slann_mage	22	28	65	11380	bastil	8	bastiladon		2	none	lzd_rider_4	wh_main_chariot	trained			true	40.0000	1500.0000	lzd_rider_4	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_mage_highvalue	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
