unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
4dragon_kho		-1	monster	3	false	4dragon_kho	4	0	7733	wh_main_shp_transport	1	1	1	7733	1700	heavy		0	true	wh3_main_vo_culture_Khorne	dragon	5	true	hef_dragon		false		3000.0000	0.0000	true	vo_culture_None	false	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	false
4dragon_nur		-1	monster	3	false	4dragon_nur	4	0	7733	wh_main_shp_transport	1	1	1	7733	1700	heavy		0	true	wh3_main_vo_culture_Nurgle	dragon	5	true	hef_dragon		false		3000.0000	0.0000	true	vo_culture_None	false	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	false
4dragon_sla		-1	monster	3	false	4dragon_sla	4	0	7733	wh_main_shp_transport	1	1	1	7733	1700	heavy		0	true	wh3_main_vo_culture_Slaanesh	dragon	5	true	hef_dragon		false		3000.0000	0.0000	true	vo_culture_None	false	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	true	1	false
4dragon_tze		-1	monster	3	false	4dragon_tze	4	0	7733	wh_main_shp_transport	1	1	1	7733	1700	heavy		0	true	wh3_main_vo_culture_Tzeentch	dragon	5	true	hef_dragon		false		3000.0000	0.0000	true	vo_culture_None	false	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		800.0000	true	1	false
4kho		-1	monster	3	false	4kho	4	0	7000	wh_main_shp_transport	1	1	1	7000	1650	heavy		0	true	wh3_main_vo_culture_Khorne	wh3_main_kho_bloodthirster	5	true	kho_general_15_degrees		false		6000.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Khorne_Bloodthirster_Unit	0	false	false	0	false	false		0.0000	true	1	false
6nur		-1	monster	3	false	6nur	4	0	7000	wh_main_shp_transport	1	1	1	7000	1650	heavy		0	true	wh3_main_vo_culture_Nurgle	wh3_main_nur_great_unclean_one	5	true	nur_great_unclean_one		false		5000.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit	0	false	false	0	false	false		0.0000	true	1	false
8sla		-1	monster	3	false	8sla	4	0	7000	wh_main_shp_transport	1	1	1	7000	1650	heavy		0	true	wh3_main_vo_culture_Slaanesh	wh3_main_sla_keeper_of_secrets	5	true	sla_keeper_of_secrets		false		4000.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Slaanesh_Keeper_Of_Secrets	0	false	true	0	true	false		0.0000	true	1	false
def_rider_1		-1	monstrous_cavalry	2	false	def_rider_1	4	0	3000	wh_main_shp_transport	1	1	1	3000	685	heavy		0	true	wh2_main_vo_culture_Dark_Elves	wh2_dlc17_bst_manticore	5	true	bst_manticore		false		1500.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Witch_Elves_Inf	0	true	true	0	false	false		0.0000	true	1	false
def_rider_4		-1	monstrous_cavalry	3	false	def_rider_4	4	0	6300	wh_main_shp_transport	1	1	1	6300	1525	very_heavy		0	true	wh2_main_vo_culture_Dark_Elves	dragon	5	true	hef_dragon		false		3200.0000	0.0000	true	vo_culture_None	false	wh2_dlc14_vo_actor_Dark_Elf_High_Beastmaster	0	true	true	0	false	false		0.0000	true	1	false
hef_rider_1		-1	monstrous_cavalry	2	false	hef_rider_1	4	0	3500	wh_main_shp_transport	1	1	100	3500	825	heavy		0	true	wh2_main_vo_culture_High_Elves	wh2_main_hef_phoenix_frost	5	true	hef_phoenix		false		1800.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	true	0	false	false		0.0000	true	1	false
hef_rider_4		-1	monstrous_cavalry	2	false	hef_rider_4	4	0	3000	wh_main_shp_transport	1	1	100	3000	700	very_heavy		0	true	wh2_main_vo_culture_High_Elves	wh2_main_hef_phoenix_fire	5	true	hef_phoenix		false		1800.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	true	0	false	false		0.0000	true	1	false
hef_rider_5		-1	monstrous_cavalry	2	false	hef_rider_5	4	0	2200	wh_main_shp_transport	1	1	60	2200	550	heavy		0	true	wh2_main_vo_culture_High_Elves	wh_dlc05_wef_hawk_riders	5	true	hef_great_eagle		false		1700.0000	500.0000	true	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	true	0	false	false		0.0000	true	1	false
hef_rider_6		-1	monstrous_cavalry	3	false	hef_rider_6	4	0	4750	wh_main_shp_transport	1	1	1	4750	1250	very_heavy		0	true	wh2_main_vo_culture_High_Elves	dragon	5	true	hef_dragon		false		2700.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Mounted	0	true	true	0	false	false		0.0000	true	1	false
hef_rider_8		-1	monstrous_cavalry	3	false	hef_rider_8	4	0	6250	wh_main_shp_transport	1	1	60	6250	1685	very_heavy		0	true	wh2_main_vo_culture_High_Elves	dragon	5	true	hef_dragon		false		3200.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Mounted	0	true	true	0	false	false		0.0000	true	1	false
lzd_rider_3		-1	monster	3	false	lzd_rider_3	4	0	3000	wh_main_shp_transport	1	1	60	3000	750	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_carnosaur	5	true	liz_carnosaur		false		2200.0000	0.0000	true	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Scar_Veteran	0	true	true	0	false	false		0.0000	true	1	false
lzd_rider_4		-1	monster	3	false	lzd_rider_4	4	0	3900	wh_main_shp_transport	1	1	1	3900	1275	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_bastiladon	5	true	liz_bastiladon		false		2000.0000	0.0000	true	vo_culture_None	false	wh2_dlc12_vo_actor_Lizardmen_Lord_Kroak	0	true	true	0	false	false		1200.0000	false	1	false
lzd_rider_6		-1	monster	3	false	lzd_rider_6	4	0	3600	wh_main_shp_transport	1	1	4	3600	900	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_bastiladon_engine	5	true	liz_bastiladon		false		650.0000	2000.0000	true	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	true	0	false	true		0.0000	true	1	false
vmp_rider_3		-1	monster	3	false	vmp_rider_3	4	0	5600	wh_main_shp_transport	1	1	1	5600	1400	heavy		0	true	wh_main_vo_culture_Terrorgheist	dragon	5	true	vamp_terrorgheist		false		2200.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
vmp_rider_4		-1	monster	3	false	vmp_rider_4	4	0	5600	wh_main_shp_transport	1	1	1	5600	1400	heavy		0	true	wh_main_vo_culture_Terrorgheist	dragon	5	true	vamp_terrorgheist		false		6000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
vmp_rider_5		-1	monster	3	false	vmp_rider_5	20	0	7000	wh_main_shp_transport	1	1	5	7000	1400	very_heavy		0	true	wh2_dlc11_vo_culture_Necrofex_Colossus	monster_artillery	5	true	cst_necrofex		false		6000.0000	2500.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_art_screaming_skull_catapult_0_ete	wh2_dlc09_tmb_infantry_1	0	warmachine	3	false	wh2_dlc09_tmb_art_screaming_skull_catapult_0_ete	160	0	2500	wh_main_shp_transport	1	1	44	0	0	very_heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	catapult	5	false	tmb_skeleton_warriors		false		80.0000	720.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_cav_necropolis_knights_1_ete		0	monstrous_cavalry	3	false	wh2_dlc09_tmb_cav_necropolis_knights_1_ete	4	0	3000	wh_main_shp_transport	1	1	24	0	0	medium		0	true	wh2_dlc09_vo_culture_Tomb_Kings	wh2_dlc09_tmb_necroserpent_halberd	5	false	tmb_necro_knights		false		1450.0000	0.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_cav_nehekhara_horsemen_0_ete		1	melee_cavalry	2	false	wh2_dlc09_tmb_cav_nehekhara_horsemen_0_ete	4	0	1650	wh_main_shp_transport	1	1	60	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	cavalry_skeleton	5	false	emp_reiksguard		false		650.0000	0.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_inf_nehekhara_warriors_0_ete		0	melee_infantry	2	false	wh2_dlc09_tmb_inf_nehekhara_warriors_0_ete	4	0	1525	wh_main_shp_transport	1	1	120	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	infantry_sword_dual	5	false	tmb_general		false		525.0000	0.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_inf_tomb_guard_0_ete		0	melee_infantry	2	false	wh2_dlc09_tmb_inf_tomb_guard_0_ete	4	0	1750	wh_main_shp_transport	1	1	120	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	infantry_sword	5	false	tmb_tomb_guard		false		750.0000	0.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_heirotitan_0_ete		0	monster	3	false	wh2_dlc09_tmb_mon_heirotitan_0_ete	4	0	7000	wh_main_shp_transport	1	1	1	0	0	very_heavy		0	true	wh2_dlc09_vo_culture_Heirotitan	wh2_dlc09_tmb_hierotitan	5	true	tmb_hierotitan		false		2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_necrosphinx_0_ete		0	monster	3	false	wh2_dlc09_tmb_mon_necrosphinx_0_ete	4	0	7000	wh_main_shp_transport	1	1	1	0	0	super_heavy		0	true	wh2_dlc09_vo_culture_Necrosphinx	wh2_dlc09_tmb_necrosphinx	5	true	tmb_necrosphinx		false		2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_ushabti_0_ete		1	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_ushabti_0_ete	4	0	2000	wh_main_shp_transport	1	1	16	0	0	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti	5	true	tmb_ushabti		false		900.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc10_hef_mon_treeman_0_ete		-1	monster	3	false	wh2_dlc10_hef_mon_treeman_0_ete	4	0	4200	wh_main_shp_transport	1	1	1	4200	1200	very_heavy		0	true	wh_dlc05_vo_culture_Tree	wh_dlc05_wef_treeman	5	true	wef_treeman		false		4000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc11_cst_art_mortar_ete		-1	warmachine	3	false	wh2_dlc11_cst_art_mortar_ete	180	0	1800	wh_main_shp_transport	1	1	44	1800	410	medium		0	true	wh2_dlc11_vo_culture_Vampire_Coast	artillery_mortar	5	false	cst_zombie_deckhands		false		60.0000	540.0000	true	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Zombie_Mob	0	true	false	0	false	false		0.0000	true	1	false
wh2_dlc11_cst_inf_depth_guard_1_ete		-1	melee_infantry	2	false	wh2_dlc11_cst_inf_depth_guard_1_ete	4	0	3000	wh_main_shp_transport	1	1	60	3000	525	heavy		0	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_axe_great	5	false	vamp_lord		false		3000.0000	0.0000	false	vo_culture_None	false	wh2_dlc11_vo_actor_VampireCoast_Depth_Guard	0	true	false	0	false	false		0.0000	true	1	false
wh2_dlc11_cst_mon_mournguls_0_ete		-1	monstrous_infantry	3	false	wh2_dlc11_cst_mon_mournguls_0_ete	4	0	3500	wh_main_shp_transport	1	1	16	3500	575	very_heavy		0	true	wh2_dlc11_vo_culture_Mourngul	wh2_dlc11_cst_mournguls	5	false	cst_mournguls		false		1000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc12_skv_veh_doom_flayer_0_ete		-1	chariot	3	false	wh2_dlc12_skv_veh_doom_flayer_0_ete	4	0	4000	wh_main_shp_transport	1	1	8	4000	725	heavy		0	true	wh2_main_vo_culture_Skaven	wh2_main_skv_doomwheel	5	true	skv_doomwheel		false	composite_scene\porthole\wm_dlc12_doomflayer_porthole_01.csc	1200.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc13_lzd_mon_sacred_kroxigors_0_ete	wh2_main_lzd_skinks_3	-1	monstrous_infantry	3	false	wh2_dlc13_lzd_mon_sacred_kroxigors_0_ete	4	0	3975	wh_main_shp_transport	1	1	16	3975	650	heavy		0	true	wh2_main_vo_culture_Kroxigor	wh3_dlc26_monstrous_infantry_magical	5	true	liz_kroxigor_lord		false		1250.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc14_skv_inf_eshin_triads_0_ete		-1	melee_infantry	3	false	wh2_dlc14_skv_inf_eshin_triads_0_ete	4	0	1500	wh_main_shp_transport	1	1	72	1500	585	medium		0	true	wh2_main_vo_culture_Skaven	wh2_dlc14_skv_infantry_guandao	5	false	skv_clan_rats		false		750.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	true	false	0	false	false		0.0000	true	1	false
wh2_dlc15_grn_mon_river_trolls_0_ete	wh_main_grn_shaman_1	-1	monstrous_infantry	3	false	wh2_dlc15_grn_mon_river_trolls_0_ete	4	0	3200	wh_main_shp_transport	1	1	16	3200	525	very_heavy		0	true	wh_main_vo_culture_Troll	monstrous_infantry	5	false	grn_river_trolls		false		900.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc16_wef_cav_great_stag_knights_0_ete		-1	monstrous_cavalry	3	false	wh2_dlc16_wef_cav_great_stag_knights_0_ete	4	0	1450	wh_main_shp_transport	1	1	32	1450	362	heavy		0	true	wh_dlc05_vo_culture_Wood_Elves	monstrous_shock_cavalry_stags	5	false	wef_great_stag_riders		false		4000.0000	0.0000	false	wh_dlc05_vo_culture_Wood_Elves	false	wh_dlc05_vo_actor_Wood_Elves_Wildrider	0	true	true	0	false	false		0.0000	true	1	false
wh2_dlc16_wef_mon_malicious_treeman_0_ete		-1	monster	3	false	wh2_dlc16_wef_mon_malicious_treeman_0_ete	4	0	4200	wh_main_shp_transport	1	1	1	4200	1200	very_heavy		0	true	wh_dlc05_vo_culture_Tree	wh_dlc05_wef_treeman	5	true	wef_treeman		false		4000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc17_bst_mon_jabberslythe_0_ete		0	monster	3	false	wh2_dlc17_bst_mon_jabberslythe_0_ete	4	0	1700	wh_main_shp_transport	1	1	1	0	0	very_heavy		0	true	wh2_dlc17_vo_culture_Jabberslythe	wh2_dlc17_bst_jabberslythe	5	true	bst_jabberslythe		false		1700.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
wh2_dlc17_lzd_inf_chameleon_stalkers_0_ete		-1	missile_infantry	2	false	wh2_dlc17_lzd_inf_chameleon_stalkers_0_ete	4	0	2000	wh_main_shp_transport	1	1	90	2000	425	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_missile_infantry_blowpipe	5	false	liz_skink_0_degrees		false		400.0000	200.0000	false	vo_culture_None	false	wh2_dlc17_vo_actor_Lizardmen_Chameleon_Stalker	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_def_inf_black_guard_0_ete		-1	melee_infantry	2	false	wh2_main_def_inf_black_guard_0_ete	4	0	1800	wh_main_shp_transport	1	1	100	1800	575	medium		0	true	wh2_main_vo_culture_Dark_Elves	infantry_spear_halberd	5	false	def_black_guard		false		1300.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Infantry	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_def_inf_bleakswords_0_ete		-1	melee_infantry	2	false	wh2_main_def_inf_bleakswords_0_ete	4	0	3500	wh_main_shp_transport	1	1	160	3500	550	medium		0	true	wh2_main_vo_culture_Dark_Elves	infantry_sword	5	false	emp_general_foot		false		750.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_def_inf_dreadspears_0_ete		-1	melee_infantry	2	false	wh2_main_def_inf_dreadspears_0_ete	4	0	450	wh_main_shp_transport	1	1	120	1500	325	medium		0	true	wh2_main_vo_culture_Dark_Elves	infantry_spear	5	false	wef_infantry_30_degrees		false		1450.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Infantry	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_hef_inf_spearmen_0_ete		-1	melee_infantry	2	false	wh2_main_hef_inf_spearmen_0_ete	4	0	4000	wh_main_shp_transport	1	1	160	4000	550	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_sword	5	false	emp_general_foot		false		700.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Mage	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_hef_inf_swordmasters_of_hoeth_0_ete		-1	melee_infantry	2	false	wh2_main_hef_inf_swordmasters_of_hoeth_0_ete	4	0	1800	wh_main_shp_transport	1	1	100	1800	575	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_sword_great	5	false	wef_infantry_15_degrees		false		1250.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_hef_inf_white_lions_of_chrace_0_ete		-1	melee_infantry	2	false	wh2_main_hef_inf_white_lions_of_chrace_0_ete	4	0	800	wh_main_shp_transport	1	1	100	1500	415	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_axe_great	5	false	wef_infantry_30_degrees		false		1800.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_inf_temple_guards_ete		-1	melee_infantry	2	false	wh2_main_lzd_inf_temple_guards_ete	4	0	1800	wh_main_shp_transport	1	1	100	1800	575	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_infantry_halberd	5	false	liz_saurus_0_degrees		false		1200.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_art_plagueclaw_catapult_ete		-1	warmachine	3	false	wh2_main_skv_art_plagueclaw_catapult_ete	120	0	3000	wh_main_shp_transport	1	1	56	3000	700	medium		0	true	wh2_main_vo_culture_Skaven	catapult	4	false	skv_clan_rats		false		90.0000	810.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_art_warp_lightning_cannon_ete		-1	warmachine	3	false	wh2_main_skv_art_warp_lightning_cannon_ete	120	0	3250	wh_main_shp_transport	1	1	56	3250	725	medium		0	true	wh2_main_vo_culture_Skaven	artillery_cannon	4	false	skv_clan_rats		false		100.0000	850.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_inf_clanrat_spearmen_1_ete		-1	melee_infantry	2	false	wh2_main_skv_inf_clanrat_spearmen_1_ete	4	0	1500	wh_main_shp_transport	1	1	160	1500	325	medium		0	true	wh2_main_vo_culture_Skaven	infantry_spear	4	false	skv_clan_rats_20_degrees		false		375.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_inf_plague_monk_censer_bearer_ete		-1	melee_infantry	3	false	wh2_main_skv_inf_plague_monk_censer_bearer_ete	4	0	1300	wh_main_shp_transport	1	1	100	1300	575	medium		0	true	wh2_main_vo_culture_Skaven	wh2_main_skv_infantry_censer	5	false	skv_plague_monks		false		1000.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Plague_Monk	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_inf_skavenslaves_0_ete	wh2_main_skv_order_1	-1	melee_infantry	1	false	wh2_main_skv_inf_skavenslaves_0_ete	16	0	300	wh_main_shp_transport	1	1	180	400	128	medium		0	true	wh2_main_vo_culture_Skaven	infantry_sword_grn	2	false	skv_clan_rats		false		125.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_inf_stormvermin_1_ete		-1	melee_infantry	3	false	wh2_main_skv_inf_stormvermin_1_ete	4	0	1600	wh_main_shp_transport	1	1	160	1600	675	medium		0	true	wh2_main_vo_culture_Skaven	wh2_main_skv_infantry_sword_stormvermin	5	false	skv_clan_rats		false		950.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_skv_mon_hell_pit_abomination_ete		-1	monster	3	false	wh2_main_skv_mon_hell_pit_abomination_ete	4	0	5000	wh_main_shp_transport	1	1	60	5000	775	medium		0	true	wh2_main_vo_culture_Hell_Pit_Abomination	wh2_main_skv_hell_pit	5	true	skv_hellpit_abomination		false		1800.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_main_skv_mon_rat_ogres_ete		-1	monstrous_infantry	3	false	wh2_main_skv_mon_rat_ogres_ete	4	0	2000	wh_main_shp_transport	1	1	16	2000	575	medium		0	true	wh2_main_vo_culture_Rat_Ogres	monstrous_infantry	5	true	skv_rat_ogres		false		800.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
